Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
a computational approach to mortality prediction of alcohol use disorder inpatients,24,05,2016,Computers in biology and medicine,75,,1879-0534,Jacob,Calvert,"Dascena, Inc, United States.",Qingqing,Mao,"Dascena, Inc, United States.",Angela J,Rogers,"Department of Medicine, Stanford University, United States.",Christopher,Barton,"Department of Emergency Medicine, University of California, San Francisco, United States.",Melissa,Jay,"Dascena, Inc, United States.",Thomas,Desautels,"Dascena, Inc, United States.",Hamid,Mohamadlou,"Dascena, Inc, United States.",Jasmine,Jan,"Department of Bioengineering, University of California, Berkeley, United States.",Ritankar,Das,"Dascena, Inc, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
composite cde: modeling composite relationships between common data elements for representing complex clinical data,03,07,2020,BMC medical informatics and decision making,20,1,1472-6947,Hye Hyeon,Kim,"Seoul National University Biomedical Informatics (SNUBI), Division of Biomedical Informatics, Seoul National University College of Medicine, Seoul, 03080, Republic of Korea.",Yu Rang,Park,"Department of Biomedical Systems Informatics, Yonsei University College of Medicine, Seoul, 03722, Republic of Korea.",Suehyun,Lee,"Department of Biomedical Informatics, College of Medicine, Konyang University, Daejeon, 35365, Republic of Korea.",Ju Han,Kim,"Seoul National University Biomedical Informatics (SNUBI), Division of Biomedical Informatics, Seoul National University College of Medicine, Seoul, 03080, Republic of Korea. juhan@snu.ac.kr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
establishment and validation of gv-saps ii scoring system for non-diabetic critically ill patients,08,11,2016,PloS one,11,11,1932-6203,Wen-Yue,Liu,"Department of Endocrinology, the First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, China.",Shi-Gang,Lin,"School of the First Clinical Medical Sciences, Wenzhou Medical University, Wenzhou, 325000, China.",Gui-Qi,Zhu,"Department of Hepatology, Liver Research Center, the First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, China.",Sven Van,Poucke,"Dept of Anesthesiology, Intensive Care, Emergency Medicine and Pain Therapy, Ziekenhuis Oost-Limburg, Genk, Belgium.",Martin,Braddock,"Global Medicines Development, AstraZeneca R&D, Loughborough, United Kingdom.",Zhongheng,Zhang,"Department of Critical Care Medicine, Jinhua Municipal Central Hospital, Jinhua Hospital of Zhejiang University, Jinhua, 321000, China.",Zhi,Mao,"Department of Critical Care Medicine, Chinese People's Liberation Army General Hospital, Beijing, China.",Fei-Xia,Shen,"Department of Endocrinology, the First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, China.",Ming-Hua,Zheng,"Department of Hepatology, Liver Research Center, the First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
protection of mitochondrial integrity from oxidative stress by selenium-containing glutathione transferase,XX,11,2005,Applied biochemistry and biotechnology,127,2,0273-2289,Huijun,Yu,"Key Laboratory for Supramolecular Structure and Materials of Ministry of Education, Jilin University, Changchun, People's Republic of China.",Junqiu,Liu,,Jing,Li,,Tianzhu,Zang,,Guimin,Luo,,Jiacong,Shen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
examination of electrolyte replacements in the icu utilizing mimic-iii dataset demonstrates redundant replacement patterns,14,10,2021,"Healthcare (Basel, Switzerland)",9,10,2227-9032,Mousa,Ghannam,"School of Dental Medicine, Leonard Davis Institute of Healthcare Economics, University of Pennsylvania, Philadelphia, PA 19104, USA.",Parasteh,Malihi,"School of Dental Medicine, Leonard Davis Institute of Healthcare Economics, University of Pennsylvania, Philadelphia, PA 19104, USA.",Krzysztof,Laudanski,"Department of Anesthesiology and Critical Care, Department of Neurology, Leonard Davis Institute of Healthcare Economics, University of Pennsylvania, Philadelphia, PA 19104, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preoperative liver function test abnormalities were associated with short-term and long-term prognosis in cardiac surgery patients without liver disease,01,11,2021,Frontiers in cardiovascular medicine,8,,2297-055X,Liqun,Shang,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Yuanhan,Ao,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Linhua,Lv,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Lihua,Lv,"Department of Pharmacy, Shaoyang University, Shaoyang, China.",Yubi,Zhang,"Department of Hematology Oncology, Shaoyang Central Hospital, Shaoyang, China.",Jian,Hou,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Jianping,Yao,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",Zhongkai,Wu,"Department of Cardiac Surgery, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
federated learning on clinical benchmark data: performance assessment,26,10,2020,Journal of medical Internet research,22,10,1438-8871,Geun Hyeong,Lee,"Department of Digital Health, Samsung Advanced Institute for Health Sciences & Technology, Sungkyunkwan University, Seoul, Republic of Korea.",Soo-Yong,Shin,"Department of Digital Health, Samsung Advanced Institute for Health Sciences & Technology, Sungkyunkwan University, Seoul, Republic of Korea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
continuous blood pressure estimation from non-invasive measurements using support vector regression,XX,11,2021,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2021,,2694-0604,Solmaz,Rastegar A,,Hamid,GholamHosseini A,,Andrew,Lowe A,,Maria,Linden B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lower serum chloride concentrations are associated with increased risk of mortality in critically ill cirrhotic patients: an analysis of the mimic-iii database,01,05,2021,BMC gastroenterology,21,1,1471-230X,Yun,Ji,"Department of Surgical Intensive Care Unit, The Second Affiliated Hospital, School of Medicine, Zhejiang University, 88 Jiefang Road, Hangzhou, 310009, Zhejiang, China. yunji@zju.edu.cn.",Libin,Li,"Department of Surgical Intensive Care Unit, The Second Affiliated Hospital, School of Medicine, Zhejiang University, 88 Jiefang Road, Hangzhou, 310009, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
analysis and prediction of unplanned intensive care unit readmission using recurrent neural networks with long short-term memory,08,07,2019,PloS one,14,7,1932-6203,Yu-Wei,Lin,"Department of Business Administration, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Yuqian,Zhou,"Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Faraz,Faghri,"Department of Computer Science, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Michael J,Shaw,"Department of Business Administration, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Roy H,Campbell,"Department of Computer Science, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heuristics to determine ventilation times of icu patients from the mimic-ii database,XX,XX,2010,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2010,,2375-7477,Hanqing,Cao,"Philips Research North America (PRNA), Briarcliff Manor, NY 10510, USA. hanqing.cao@philips.com",K P,Lee,,Colleen M,Ennett,,Larry,Eshelman,,Larry,Nielsen,,Mohammed,Saeed,,Brian,Gross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
latent topic discovery of clinical concepts from hospital discharge summaries of a heterogeneous patient cohort,XX,XX,2014,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2014,,2694-0604,Li-Wei,Lehman,,William,Long,,Mohammed,Saeed,,Roger,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outcomes for patients with sepsis following admission to the intensive care unit based on health insurance status: a study from the medical information mart for intensive care-iii (mimic-iii) database,16,09,2020,Medical science monitor : international medical journal of experimental and clinical research,26,,1643-3750,Ying,Zhou,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",Di,Yang,"Department of Anesthesia, Sichuan Provincial People's Hospital, Chengdu, Sichuan, China (mainland).",Qiang,Fu,"Department of Anesthesia, Sichuan Provincial People's Hospital, Chengdu, Sichuan, China (mainland).",Tao,Chen,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",Yong,Chen,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",Chuandong,Zheng,"Department of Anesthesia, The Third People's Hospital of Chengdu, Chengdu, Sichuan, China (mainland).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
machine learning for the prediction of acute kidney injury in critical care patients with acute cerebrovascular disease,XX,12,2022,Renal failure,44,1,1525-6049,Xiaohong,Zhang,"Department of Nephrology, the First Affiliated Hospital, Fujian Medical University, Fuzhou, China.",Siying,Chen,"Department of Nephrology, the First Affiliated Hospital, Fujian Medical University, Fuzhou, China.",Kunmei,Lai,"Department of Nephrology, the First Affiliated Hospital, Fujian Medical University, Fuzhou, China.",Zhimin,Chen,"Department of Nephrology, the First Affiliated Hospital, Fujian Medical University, Fuzhou, China.",Jianxin,Wan,"Department of Nephrology, the First Affiliated Hospital, Fujian Medical University, Fuzhou, China.",Yanfang,Xu,"Department of Nephrology, the First Affiliated Hospital, Fujian Medical University, Fuzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
construction and validation of a risk prediction model for acute kidney injury in patients suffering from septic shock,06,01,2022,Disease markers,2022,,1875-8630,Suru,Yue,"Clinical Research Service Center, The Affiliated Hospital of Guangdong Medical University, Zhanjiang, 524001 Guangdong Province, China.",Shasha,Li,"Clinical Research Service Center, The Affiliated Hospital of Guangdong Medical University, Zhanjiang, 524001 Guangdong Province, China.",Xueying,Huang,"Clinical Research Service Center, The Affiliated Hospital of Guangdong Medical University, Zhanjiang, 524001 Guangdong Province, China.",Jie,Liu,"Clinical Research Service Center, The Affiliated Hospital of Guangdong Medical University, Zhanjiang, 524001 Guangdong Province, China.",Xuefei,Hou,"Clinical Research Service Center, The Affiliated Hospital of Guangdong Medical University, Zhanjiang, 524001 Guangdong Province, China.",Yufeng,Wang,"Clinical Research Service Center, The Affiliated Hospital of Guangdong Medical University, Zhanjiang, 524001 Guangdong Province, China.",Jiayuan,Wu,"Clinical Research Service Center, The Affiliated Hospital of Guangdong Medical University, Zhanjiang, 524001 Guangdong Province, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
active deep learning to detect demographic traits in free-form clinical notes,16,05,2020,Journal of biomedical informatics,107,,1532-0480,Amir,Feder,"Google and Technion - Israel Institute of Technology, Tel Aviv, Israel. Electronic address: afeder@google.com.",Danny,Vainstein,"Google and Tel Aviv University, Tel Aviv, Israel.",Roni,Rosenfeld,"Google and Carnegie Mellon University, Pittsburgh, USA.",Tzvika,Hartman,"Google, Tel Aviv, Israel.",Avinatan,Hassidim,"Google, Tel Aviv, Israel.",Yossi,Matias,"Google, Tel Aviv, Israel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimic ii: a massive temporal icu patient database to support research in intelligent patient monitoring,XX,XX,2002,Computers in cardiology,29,,0276-6574,M,Saeed,"Harvard-MIT, Cambridge, MA, USA. msaeed@mit.edu",C,Lieu,,G,Raber,,R G,Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big data and machine learning in critical care: opportunities for collaborative research,02,08,2018,Medicina intensiva,43,1,2173-5727,,,,Antonio,Núñez Reiz,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España. Electronic address: anunezreiz@gmail.com.",Fernando,Martínez Sagasti,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Manuel,Álvarez González,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Antonio,Blesa Malpica,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Juan Carlos,Martín Benítez,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Mercedes,Nieto Cabrera,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Ángela,Del Pino Ramírez,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",José Miguel,Gil Perdomo,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Jesús,Prada Alonso,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Leo Anthony,Celi,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Miguel Ángel,Armengol de la Hoz,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States; Division of Clinical Informatics, Department of Medicine, Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States; Harvard Medical School, Boston, Massachusetts, United States; Biomedical Engineering and Telemedicine Group, Biomedical Technology Centre CTB, ETSI Telecomunicación, Universidad Politécnica de Madrid, Madrid, Spain.",Rodrigo,Deliberato,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Kenneth,Paik,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Tom,Pollard,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Jesse,Raffa,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Felipe,Torres,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",,,,,Julio,Mayol,"Department of Surgery, Hospital Clinico San Carlos de Madrid, Instituto de Investigación Sanitaria San Carlos, Universidad Complutense de Madrid, Madrid, Spain.",Joan,Chafer,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Organizing Committee of the Madrid 2017 Critical Care Datathon,Arturo,González Ferrer,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Ángel,Rey,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Henar,González Luengo,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Giuseppe,Fico,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Ivana,Lombroni,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Liss,Hernandez,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Laura,López,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Beatriz,Merino,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",María Fernanda,Cabrera,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",María Teresa,Arredondo,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",María,Bodí,"Service of Intensive Care Medicine, Hospital Universitari Joan XXIII, IISPV-URV, Tarragona, Spain.",Josep,Gómez,"Service of Intensive Care Medicine, Hospital Universitari Joan XXIII, IISPV-URV, Tarragona, Spain; Department of Electronic Engineering, Metabolomics Platform, Rovira i Virgili University, IISPV, Tarragona.",Alejandro,Rodríguez,"Service of Intensive Care Medicine, Hospital Universitari Joan XXIII, IISPV-URV, Tarragona, Spain.",Miguel,Sánchez García,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España. Electronic address: miguel.sanchez@salud.madrid.org."
"structural permutation of potent cytotoxin, polytheonamide b: discovery of cytotoxic peptide with altered activity",01,11,2012,ACS medicinal chemistry letters,4,1,1948-5875,Hiroaki,Itoh,"Graduate School of Pharmaceutical Sciences, The University of Tokyo , Hongo, Bunkyo-ku, Tokyo 113-0033, Japan.",Masayuki,Inoue,"Graduate School of Pharmaceutical Sciences, The University of Tokyo , Hongo, Bunkyo-ku, Tokyo 113-0033, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prognostic nomogram for acute pancreatitis patients: an analysis of publicly electronic healthcare records in intensive care unit,05,11,2018,Journal of critical care,50,,1557-8615,Xihui,Jiang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Zhengyan,Su,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Ya,Wang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",You,Deng,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Wei,Zhao,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Kui,Jiang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China. Electronic address: kjiang@tmu.edu.cn.",Chao,Sun,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China. Electronic address: chaosun@tmu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
