Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
development and validation of a simple-to-use nomogram for predicting in-hospital mortality in patients with acute heart failure undergoing continuous renal replacement therapy,03,11,2021,Frontiers in medicine,8,,2296-858X,Luyao,Gao,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",Yuan,Bian,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",Shengchuan,Cao,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",Wentao,Sang,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",Qun,Zhang,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",Qiuhuan,Yuan,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",Feng,Xu,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",Yuguo,Chen,"Department of Emergency Medicine, Qilu Hospital of Shandong University, Jinan, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strigolactone mimic 2-nitrodebranone is highly active in arabidopsis growth and development,22,05,2021,The Plant journal : for cell and molecular biology,107,1,1365-313X,Suhua,Li,"Shenzhen Branch, Guangdong Laboratory for Lingnan Modern Agriculture, Shenzhen Key Laboratory of Agricultural Synthetic Biology, Genome Analysis Laboratory of the Ministry of Agriculture, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen, 518124, China.",Yuwen,Li,"MOE Key Laboratory of Bioinformatics, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, 100084, China.",Linhai,Chen,"Shanghai Institute of Materia Medica, Chinese Academy of Science, Shanghai, 201203, China.",Chi,Zhang,"Shenzhen Branch, Guangdong Laboratory for Lingnan Modern Agriculture, Shenzhen Key Laboratory of Agricultural Synthetic Biology, Genome Analysis Laboratory of the Ministry of Agriculture, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen, 518124, China.",Fei,Wang,"MOE Key Laboratory of Bioinformatics, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, 100084, China.",Haiou,Li,"MOE Key Laboratory of Bioinformatics, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, 100084, China.",Ming,Wang,"Department of Plant Pathology, Nanjing Agricultural University, Nanjing, 210000, China.",Yupei,Wang,"MOE Key Laboratory of Bioinformatics, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, 100084, China.",Fajun,Nan,"Shanghai Institute of Materia Medica, Chinese Academy of Science, Shanghai, 201203, China.",Daoxin,Xie,"MOE Key Laboratory of Bioinformatics, Tsinghua-Peking Center for Life Sciences, School of Life Sciences, Tsinghua University, Beijing, 100084, China.",Jianbin,Yan,"Shenzhen Branch, Guangdong Laboratory for Lingnan Modern Agriculture, Shenzhen Key Laboratory of Agricultural Synthetic Biology, Genome Analysis Laboratory of the Ministry of Agriculture, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen, 518124, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncertainty-aware variational-recurrent imputation network for clinical time series,04,03,2021,IEEE transactions on cybernetics,PP,,2168-2275,Ahmad Wisnu,Mulyadi,,Eunji,Jun,,Heung-Il,Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanical power normalized to predicted body weight is associated with mortality in critically ill patients: a cohort study,10,11,2021,BMC anesthesiology,21,1,1471-2253,Yanhong,Zhu,"Department of Anesthesiology, The First People's Hospital of Pinghu, Zhejiang, China.",Wenyong,Peng,"Department of Anesthesiology, Jinhua Municipal Central Hospital, 365 Renmin East Road, Jinhua, Zhejiang, China.",Shuai,Zhen,"Department of Anesthesiology, Jinhua Municipal Central Hospital, 365 Renmin East Road, Jinhua, Zhejiang, China.",Xiaofeng,Jiang,"Department of Anesthesiology, Jinhua Municipal Central Hospital, 365 Renmin East Road, Jinhua, Zhejiang, China. 719085915@qq.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a deep attention model to forecast the length of stay and the in-hospital mortality right on admission from icd codes and demographic data,17,04,2021,Journal of biomedical informatics,118,,1532-0480,Gaspard,Harerimana,"Department of Computer Science, Sangmyung University, Seoul, Republic of Korea. Electronic address: gharelim@alumni.cmu.edu.",Jong Wook,Kim,"Department of Computer Science, Sangmyung University, Seoul, Republic of Korea. Electronic address: jkim@smu.ac.kr.",Beakcheol,Jang,"Graduate School of Information, Yonsei University, Seoul, Republic of Korea. Electronic address: bjang@yonsei.ac.kr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a novel nomogram for predicting 3-year mortality in critically ill patients after coronary artery bypass grafting,30,11,2021,BMC surgery,21,1,1471-2482,HuanRui,Zhang,"Department of Geriatric Cardiology, The First Affiliated Hospital of China Medical University, NO.155 Nanjing North Street, Heping Ward, Shenyang, 110001, China.",Wen,Tian,"Department of Geriatric Cardiology, The First Affiliated Hospital of China Medical University, NO.155 Nanjing North Street, Heping Ward, Shenyang, 110001, China.",YuJiao,Sun,"Department of Geriatric Cardiology, The First Affiliated Hospital of China Medical University, NO.155 Nanjing North Street, Heping Ward, Shenyang, 110001, China. yjsun@cmu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a fast, accurate, and generalisable heuristic-based negation detection algorithm for clinical text",16,01,2021,Computers in biology and medicine,130,,1879-0534,Luke T,Slater,"College of Medical and Dental Sciences, Institute of Cancer and Genomic Sciences, University of Birmingham, UK; Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK. Electronic address: l.slater.1@bham.ac.uk.",William,Bradlow,"Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",Dino Fa,Motti,"Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",Robert,Hoehndorf,"Computer, Electrical and Mathematical Sciences & Engineering Division, Computational Bioscience Research Center, King Abdullah University of Science and Technology, UK.",Simon,Ball,"Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; MRC Health Data Research UK (HDR UK) Midlands, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",Georgios V,Gkoutos,"College of Medical and Dental Sciences, Institute of Cancer and Genomic Sciences, University of Birmingham, UK; Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; NIHR Experimental Cancer Medicine Centre, UK; NIHR Surgical Reconstruction and Microbiology Research Centre, UK; NIHR Biomedical Research Centre, UK; MRC Health Data Research UK (HDR UK) Midlands, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blood urea nitrogen and in-hospital mortality in critically ill patients with cardiogenic shock: analysis of the mimic-iii database,01,02,2021,BioMed research international,2021,,2314-6141,En-Qian,Liu,"Department of Cardiology, Lishui Hospital, Zhejiang University School of Medicine, Lishui, 323000 Zhejiang, China.",Chun-Lai,Zeng,"Department of Cardiology, Lishui Hospital, Zhejiang University School of Medicine, Lishui, 323000 Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
risk potential for organ dysfunction associated with sodium bicarbonate therapy in critically ill patients with hemodynamic worsening,07,07,2021,Frontiers in medicine,8,,2296-858X,Tiehua,Wang,"Critical Care Medicine Department, Peking University Third Hospital, Beijing, China.",Lingxian,Yi,"Critical Care Medicine Department, Strategic Support Force Characteristic Medical Center of People's Liberation Army, Beijing, China.",Hua,Zhang,"Research Center of Clinical Epidemiology, Peking University Third Hospital, Beijing, China.",Tianhao,Wang,"Emergency Department, The 8th Medical Centre of Chinese People's Liberation Army (PLA) General Hospital, Beijing, China.",Jingjing,Xi,"Critical Care Medicine Department, Peking University Third Hospital, Beijing, China.",Lin,Zeng,"Research Center of Clinical Epidemiology, Peking University Third Hospital, Beijing, China.",Junlin,He,"Department of Medical Affairs, Shanghai Palan DataRx Co. Ltd., Shanghai, China.",Zhongheng,Zhang,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, China.",Penglin,Ma,"Critical Care Medicine Department, Peking University Third Hospital, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prognostic association between perioperative red blood cell transfusion and postoperative cardiac surgery outcomes,24,09,2021,Frontiers in cardiovascular medicine,8,,2297-055X,Yanxiu,Li,"Department of Critical Care Medicine, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China.",Iokfai,Cheang,"Department of Cardiology, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China.",Zhongwen,Zhang,"Department of Hepatobiliary and Pancreatic Surgery, The Affiliated Jiangning Hospital of Nanjing Medical University, Nanjing, China.",Xiangrong,Zuo,"Department of Critical Care Medicine, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China.",Quan,Cao,"Department of Critical Care Medicine, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China.",Jinghang,Li,"Department of Cardiovascular Surgery, The First Affiliated Hospital of Nanjing Medical University, Nanjing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a nomogram to predict in-hospital mortality for post-gastrointestinal resection surgery patients in intensive care units: a retrospective cohort study,02,12,2021,American journal of surgery,,,1879-1883,Jing,Qi,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China.",Yishu,Tang,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China.",Huaizheng,Liu,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China.",Zheren,Dai,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China.",Kefu,Zhou,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China.",Tianyi,Zhang,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China.",Jun,Liu,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China.",Chuanzheng,Sun,"Department of Emergency, The Third Xiangya Hospital of Central South University, 138 Tongzipo Road, Changsha, 410013, China. Electronic address: sunchuanzheng@csu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a machine learning sepsis prediction algorithm for intended intensive care unit use (navoy sepsis): proof-of-concept study,30,09,2021,JMIR formative research,5,9,2561-326X,Inger,Persson,"Department of Statistics, Uppsala University, Uppsala, Sweden.",Andreas,Östling,"Department of Statistics, Uppsala University, Uppsala, Sweden.",Martin,Arlbrandt,"Department of Anaesthesiology and Intensive Care, Södersjukhuset, Stockholm, Sweden.",Joakim,Söderberg,"AlgoDx AB, Stockholm, Sweden.",David,Becedas,"AlgoDx AB, Stockholm, Sweden.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predictive value of lymphocyte-to-monocyte ratio in critically ill patients with atrial fibrillation: a propensity score matching analysis,30,12,2021,Journal of clinical laboratory analysis,36,2,1098-2825,Yue,Yu,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Suyu,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Pei,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Qiumeng,Xu,"Department of Orthopaedics, Changzheng Hospital, Naval Medical University, Shanghai, China.",Yufeng,Zhang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Jian,Xiao,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Xiaofei,Xue,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Qian,Yang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Wang,Xi,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Junnan,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",Renhong,Huang,"Department of General Surgery, Comprehensive Breast Health Center, Ruijin Hospital, Shanghai Jiaotong University School of Medicine, Shanghai, China.",Meiyun,Liu,"Department of Anesthesiology, Shanghai Pulmonary Hospital, Tongji University School of Medicine, Shanghai, China.",Zhinong,Wang,"Department of Cardiothoracic Surgery, Changzheng Hospital, Naval Medical University, Shanghai, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
developing and verifying a multivariate model to predict the survival probability after coronary artery bypass grafting in patients with coronary atherosclerosis based on the mimic-iii database,04,12,2021,Heart & lung : the journal of critical care,52,,1527-3288,Chengzhuo,Li,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong 510630, China; School of Public Health, Xi'an Jiaotong University Health Science Center, Shaanxi 710061, China.",Fengshuo,Xu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong 510630, China; School of Public Health, Xi'an Jiaotong University Health Science Center, Shaanxi 710061, China.",Didi,Han,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong 510630, China; School of Public Health, Xi'an Jiaotong University Health Science Center, Shaanxi 710061, China.",Shuai,Zheng,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong 510630, China; School of Public Health, Shaanxi University of Chinese Medicine, Shaanxi 712046, China.",Wen,Ma,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong 510630, China; School of Public Health, Xi'an Jiaotong University Health Science Center, Shaanxi 710061, China.",Rui,Yang,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong 510630, China; School of Public Health, Xi'an Jiaotong University Health Science Center, Shaanxi 710061, China; Clinical Research Center, The First Affiliated Hospital of Xi'an Jiaotong University, Shaanxi 710061, China.",Zichen,Wang,"Department of Public Health, University of California, Irvine, CA 92697, United States.",Yue,Liu,"Xiyuan Hospital of China Academy of Chinese Medicinal Sciences, Beijing 100091, China. Electronic address: Liuyueheart@hotmail.com.",Jun,Lyu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong 510630, China; School of Public Health, Xi'an Jiaotong University Health Science Center, Shaanxi 710061, China. Electronic address: lyujun2020@jnu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
helical toroid phantom for 3-d flow imaging investigations,11,01,2021,Physics in medicine and biology,,,1361-6560,Adrian,Chee,"Schlegel Research Institute for Aging, University of Waterloo, Waterloo, Ontario, CANADA.",Takuro,Ishii,"Frontier Research Institute for Interdisciplinary Sciences, Tohoku University, Sendai, Miyagi, JAPAN.",Billy Y S,Yiu,"Schlegel Research Institute for Aging, University of Waterloo, Waterloo, Ontario, CANADA.",Alfred,Yu,"Schlegel Research Institute for Aging, University of Waterloo, Waterloo, Ontario, N2L 3G1, CANADA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development of a nomogram to predict 28-day mortality of patients with sepsis-induced coagulopathy: an analysis of the mimic-iii database,06,04,2021,Frontiers in medicine,8,,2296-858X,Zongqing,Lu,"The 2nd Department of Intensive Care Unit, The Second Affiliated Hospital of Anhui Medical University, Hefei, China.",Jin,Zhang,"The 2nd Department of Intensive Care Unit, The Second Affiliated Hospital of Anhui Medical University, Hefei, China.",Jianchao,Hong,"The 2nd Department of Intensive Care Unit, The Second Affiliated Hospital of Anhui Medical University, Hefei, China.",Jiatian,Wu,"The 2nd Department of Intensive Care Unit, The Second Affiliated Hospital of Anhui Medical University, Hefei, China.",Yu,Liu,"Key Laboratory of Intelligent Computing & Signal Processing, Ministry of Education, Anhui University, Hefei, China.",Wenyan,Xiao,"The 2nd Department of Intensive Care Unit, The Second Affiliated Hospital of Anhui Medical University, Hefei, China.",Tianfeng,Hua,"The 2nd Department of Intensive Care Unit, The Second Affiliated Hospital of Anhui Medical University, Hefei, China.",Min,Yang,"The 2nd Department of Intensive Care Unit, The Second Affiliated Hospital of Anhui Medical University, Hefei, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting duration of mechanical ventilation in acute respiratory distress syndrome using supervised machine learning,26,08,2021,Journal of clinical medicine,10,17,2077-0383,Mohammed,Sayed,"Department of Computer Engineering, Universitat Rovira i Virgili, Av. Paisos Catalans 26, 43007 Tarragona, Spain.",David,Riaño,"Department of Computer Engineering, Universitat Rovira i Virgili, Av. Paisos Catalans 26, 43007 Tarragona, Spain.",Jesús,Villar,"CIBER de Enfermedades Respiratorias, Instituto de Salud Carlos III, Monforte de Lemos 3-5, Pabellón 11, 28029 Madrid, Spain.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the red blood cell distribution width-albumin ratio: a promising predictor of mortality in heart failure patients - a cohort study,31,12,2021,Clinica chimica acta; international journal of clinical chemistry,527,,1873-3492,Qingwei,Ni,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Xueyuanxi Road, No.109, Wenzhou 325000, Zhejiang, China.",Xue,Wang,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Xueyuanxi Road, No.109, Wenzhou 325000, Zhejiang, China.",Jie,Wang,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Xueyuanxi Road, No.109, Wenzhou 325000, Zhejiang, China.",Peng,Chen,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Xueyuanxi Road, No.109, Wenzhou 325000, Zhejiang, China. Electronic address: wzcpu72@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
