PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34266399","The effect of ventilator-associated pneumonia on the prognosis of intensive care unit patients within 90 days and 180 days","Luo W, Xing R, Wang C.","BMC Infect Dis. 2021 Jul 15;21(1):684. doi: 10.1186/s12879-021-06383-2.","Luo W","BMC Infect Dis","2021","2021/07/16","PMC8280627","","10.1186/s12879-021-06383-2"
"34263246","Effect of language interpretation modality on throughput and mortality for critical care patients: A retrospective observational study","Oca SR, Navas A, Leiman E, Buckland DM.","J Am Coll Emerg Physicians Open. 2021 Jul 2;2(4):e12477. doi: 10.1002/emp2.12477. eCollection 2021 Aug.","Oca SR","J Am Coll Emerg Physicians Open","2021","2021/07/15","PMC8253091","","10.1002/emp2.12477"
"34260619","Impact of sex on use of low tidal volume ventilation in invasively ventilated ICU patients-A mediation analysis using two observational cohorts","Swart P, Deliberato RO, Johnson AEW, Pollard TJ, Bulgarelli L, Pelosi P, de Abreu MG, Schultz MJ, Neto AS.","PLoS One. 2021 Jul 14;16(7):e0253933. doi: 10.1371/journal.pone.0253933. eCollection 2021.","Swart P","PLoS One","2021","2021/07/14","PMC8279424","","10.1371/journal.pone.0253933"
"34258271","Body Mass Index Is Associated with the Severity and All-Cause Mortality of Acute Kidney Injury in Critically Ill Patients: An Analysis of a Large Critical Care Database","Wang B, Li D, Gong Y, Ying B, Cheng B, Sun L.","Biomed Res Int. 2021 Jun 28;2021:6616120. doi: 10.1155/2021/6616120. eCollection 2021.","Wang B","Biomed Res Int","2021","2021/07/14","PMC8260311","","10.1155/2021/6616120"
"34235453","Generalization in Clinical Prediction Models: The Blessing and Curse of Measurement Indicator Variables","Futoma J, Simons M, Doshi-Velez F, Kamaleswaran R.","Crit Care Explor. 2021 Jun 25;3(7):e0453. doi: 10.1097/CCE.0000000000000453. eCollection 2021 Jul.","Futoma J","Crit Care Explor","2021","2021/07/08","PMC8238368","","10.1097/CCE.0000000000000453"
"34234525","Association of Timing of Biliary Drainage with Clinical Outcomes in Severe Acute Cholangitis: A Retrospective Cohort Study","Zhu Y, Tu J, Zhao Y, Jing J, Dong Z, Pan W.","Int J Gen Med. 2021 Jun 28;14:2953-2963. doi: 10.2147/IJGM.S315306. eCollection 2021.","Zhu Y","Int J Gen Med","2021","2021/07/08","PMC8254098","","10.2147/IJGM.S315306"
"34224051","Prediction of blood lactate values in critically ill patients: a retrospective multi-center cohort study","Mamandipoor B, Yeung W, Agha-Mir-Salim L, Stone DJ, Osmani V, Celi LA.","J Clin Monit Comput. 2022 Aug;36(4):1087-1097. doi: 10.1007/s10877-021-00739-4. Epub 2021 Jul 5.","Mamandipoor B","J Clin Monit Comput","2022","2021/07/05","PMC9170115","NIHMS1807969","10.1007/s10877-021-00739-4"
"34215599","Association between low-density lipoprotein cholesterol level and mortality in patients with cardiogenic shock: a retrospective cohort study","Jin J, Shi Z, Pang X.","BMJ Open. 2021 Jul 2;11(7):e044668. doi: 10.1136/bmjopen-2020-044668.","Jin J","BMJ Open","2021","2021/07/03","PMC8256757","","10.1136/bmjopen-2020-044668"
"34211109","Early prediction of diagnostic-related groups and estimation of hospital cost by processing clinical notes","Liu J, Capurro D, Nguyen A, Verspoor K.","NPJ Digit Med. 2021 Jul 1;4(1):103. doi: 10.1038/s41746-021-00474-9.","Liu J","NPJ Digit Med","2021","2021/07/02","PMC8249417","","10.1038/s41746-021-00474-9"
"34206378","REDECA: A Novel Framework to Review Artificial Intelligence and Its Applications in Occupational Safety and Health","Pishgar M, Issa SF, Sietsema M, Pratap P, Darabi H.","Int J Environ Res Public Health. 2021 Jun 22;18(13):6705. doi: 10.3390/ijerph18136705.","Pishgar M","Int J Environ Res Public Health","2021","2021/07/02","PMC8296875","","10.3390/ijerph18136705"
"34194237","Lactate is Associated with Increased 30-Day Mortality in Critically Ill Patients with Alcohol Use Disorder","Chen Y, Du Y, Sun C, Tan W.","Int J Gen Med. 2021 Jun 23;14:2741-2749. doi: 10.2147/IJGM.S314821. eCollection 2021.","Chen Y","Int J Gen Med","2021","2021/07/01","PMC8236836","","10.2147/IJGM.S314821"
"34187449","Developing a research database of primary aldosteronism: rationale and baseline characteristics","Wang W, Li Y, Li Q, Zhang T, Wang W, Mo D, Tian H, Chen T, Ren Y.","BMC Endocr Disord. 2021 Jun 29;21(1):137. doi: 10.1186/s12902-021-00794-7.","Wang W","BMC Endocr Disord","2021","2021/06/30","PMC8244177","","10.1186/s12902-021-00794-7"
"34185798","Deep learning to predict long-term mortality in patients requiring 7 days of mechanical ventilation","George N, Moseley E, Eber R, Siu J, Samuel M, Yam J, Huang K, Celi LA, Lindvall C.","PLoS One. 2021 Jun 29;16(6):e0253443. doi: 10.1371/journal.pone.0253443. eCollection 2021.","George N","PLoS One","2021","2021/06/29","PMC8241081","","10.1371/journal.pone.0253443"
"34182816","Impact of obesity on outcomes in patients with acute respiratory syndrome","Liu QY, Chen Y, He Y, Zhu RL.","J Int Med Res. 2021 Jun;49(6):3000605211024860. doi: 10.1177/03000605211024860.","Liu QY","J Int Med Res","2021","2021/06/29","PMC8246501","","10.1177/03000605211024860"
"34182815","Proton pump inhibitors versus histamine-2 receptor blockers for stress ulcer prophylaxis in patients with sepsis: a retrospective cohort study","Huang M, Han M, Han W, Kuang L.","J Int Med Res. 2021 Jun;49(6):3000605211025130. doi: 10.1177/03000605211025130.","Huang M","J Int Med Res","2021","2021/06/29","PMC8246504","","10.1177/03000605211025130"
"34179895","Neural Clinical Event Sequence Prediction through Personalized Online Adaptive Learning","Lee JM, Hauskrecht M.","Artif Intell Med Conf Artif Intell Med (2005-). 2021 Jun;12721:175-186. doi: 10.1007/978-3-030-77211-6_20. Epub 2021 Jun 8.","Lee JM","Artif Intell Med Conf Artif Intell Med (2005-)","2021","2021/06/28","PMC8232901","NIHMS1712979","10.1007/978-3-030-77211-6_20"
"34168684","An impedance pneumography signal quality index: Design, assessment and application to respiratory rate monitoring","Charlton PH, Bonnici T, Tarassenko L, Clifton DA, Beale R, Watkinson PJ, Alastruey J.","Biomed Signal Process Control. 2021 Mar 1;65:102339. doi: 10.1016/j.bspc.2020.102339. eCollection 2021 Mar 1.","Charlton PH","Biomed Signal Process Control","2021","2021/06/25","PMC7611038","EMS126271","10.1016/j.bspc.2020.102339"
"34166406","Evaluation of leukopenia during sepsis as a marker of sepsis-defining organ dysfunction","Belok SH, Bosch NA, Klings ES, Walkey AJ.","PLoS One. 2021 Jun 24;16(6):e0252206. doi: 10.1371/journal.pone.0252206. eCollection 2021.","Belok SH","PLoS One","2021","2021/06/24","PMC8224900","","10.1371/journal.pone.0252206"
"34150797","Analysis of the Impact of Medical Features and Risk Prediction of Acute Kidney Injury for Critical Patients Using Temporal Electronic Health Record Data With Attention-Based Neural Network","Chen Z, Chen M, Sun X, Guo X, Li Q, Huang Y, Zhang Y, Wu L, Liu Y, Xu J, Fang Y, Lin X.","Front Med (Lausanne). 2021 Jun 4;8:658665. doi: 10.3389/fmed.2021.658665. eCollection 2021.","Chen Z","Front Med (Lausanne)","2021","2021/06/21","PMC8212017","","10.3389/fmed.2021.658665"
"34149048","Editorial: Registries and Population Databases in Clinical Research and Practice","Parums DV.","Med Sci Monit. 2021 Jun 14;27:e933554. doi: 10.12659/MSM.933554.","Parums DV","Med Sci Monit","2021","2021/06/21","PMC8212698","","10.12659/MSM.933554"
"34145862","[Prediction of intensive care unit readmission for critically ill patients based on ensemble learning]","Lin Y, Wu JY, Lin K, Hu YH, Kong GL.","Beijing Da Xue Xue Bao Yi Xue Ban. 2021 Jun 18;53(3):566-572. doi: 10.19723/j.issn.1671-167X.2021.03.021.","Lin Y","Beijing Da Xue Xue Bao Yi Xue Ban","2021","2021/06/19","PMC8220041","","10.19723/j.issn.1671-167X.2021.03.021"
"34141876","dxpr: an R package for generating analysis-ready data from electronic health records-diagnoses and procedures","Tseng YJ, Chiu HJ, Chen CJ.","PeerJ Comput Sci. 2021 May 26;7:e520. doi: 10.7717/peerj-cs.520. eCollection 2021.","Tseng YJ","PeerJ Comput Sci","2021","2021/06/18","PMC8176530","","10.7717/peerj-cs.520"
"34140832","Performance of D-dimer for predicting sepsis mortality in the intensive care unit","Han YQ, Yan L, Zhang L, Ouyang PH, Li P, Lippi G, Hu ZD.","Biochem Med (Zagreb). 2021 Jun 15;31(2):020709. doi: 10.11613/BM.2021.020709.","Han YQ","Biochem Med (Zagreb)","2021","2021/06/18","PMC8183117","","10.11613/BM.2021.020709"
"34136824","Impact of Different Approaches to Preparing Notes for Analysis With Natural Language Processing on the Performance of Prediction Models in Intensive Care","Mahendra M, Luo Y, Mills H, Schenk G, Butte AJ, Dudley RA.","Crit Care Explor. 2021 Jun 11;3(6):e0450. doi: 10.1097/CCE.0000000000000450. eCollection 2021 Jun.","Mahendra M","Crit Care Explor","2021","2021/06/17","PMC8202578","","10.1097/CCE.0000000000000450"
"34136802","Medical Information Mart for Intensive Care: A Foundation for the Fusion of Artificial Intelligence and Real-World Data","Rogers P, Wang D, Lu Z.","Front Artif Intell. 2021 May 31;4:691626. doi: 10.3389/frai.2021.691626. eCollection 2021.","Rogers P","Front Artif Intell","2021","2021/06/17","PMC8201087","","10.3389/frai.2021.691626"
"34125858","Association of fluid balance with mortality in sepsis is modified by admission hemoglobin levels: A large database study","Tan SMY, Zhang Y, Chen Y, See KC, Feng M.","PLoS One. 2021 Jun 14;16(6):e0252629. doi: 10.1371/journal.pone.0252629. eCollection 2021.","Tan SMY","PLoS One","2021","2021/06/14","PMC8202933","","10.1371/journal.pone.0252629"
"34124082","Early Prediction of Sepsis in the ICU Using Machine Learning: A Systematic Review","Moor M, Rieck B, Horn M, Jutzeler CR, Borgwardt K.","Front Med (Lausanne). 2021 May 28;8:607952. doi: 10.3389/fmed.2021.607952. eCollection 2021.","Moor M","Front Med (Lausanne)","2021","2021/06/14","PMC8193357","","10.3389/fmed.2021.607952"
"34122669","Prognostic Value of the Red Cell Distribution Width in Patients with Sepsis-Induced Acute Respiratory Distress Syndrome: A Retrospective Cohort Study","Wang H, Huang J, Liao W, Xu J, He Z, Liu Y, He Z, Chen C.","Dis Markers. 2021 Jun 2;2021:5543822. doi: 10.1155/2021/5543822. eCollection 2021.","Wang H","Dis Markers","2021","2021/06/14","PMC8189810","","10.1155/2021/5543822"
"34113152","Utilization of Echocardiography After Acute Kidney Injury Was Associated with Improved Outcomes in Patients in Intensive Care Unit","Hu Y, Zhou J, Cao Q, Wang H, Yang Y, Xiong Y, Zhou Q.","Int J Gen Med. 2021 Jun 1;14:2205-2213. doi: 10.2147/IJGM.S310445. eCollection 2021.","Hu Y","Int J Gen Med","2021","2021/06/11","PMC8183456","","10.2147/IJGM.S310445"
"34113056","A boosting inspired personalized threshold method for sepsis screening","Feng C, Griffin P, Kethireddy S, Mei Y.","J Appl Stat. 2021;48(1):154-175. doi: 10.1080/02664763.2020.1716695. Epub 2020 Jan 23.","Feng C","J Appl Stat","2021","2021/06/11","PMC8188988","NIHMS1588834","10.1080/02664763.2020.1716695"
"34109054","LogPar: Logistic PARAFAC2 Factorization for Temporal Binary Data with Missing Values","Yin K, Afshar A, Ho JC, Cheung WK, Zhang C, Sun J.","KDD. 2020 Aug;2020:1625-1635. doi: 10.1145/3394486.3403213.","Yin K","KDD","2020","2021/06/10","PMC8186437","NIHMS1707265","10.1145/3394486.3403213"
"34106618","Predicting in-hospital mortality in ICU patients with sepsis using gradient boosting decision tree","Li K, Shi Q, Liu S, Xie Y, Liu J.","Medicine (Baltimore). 2021 May 14;100(19):e25813. doi: 10.1097/MD.0000000000025813.","Li K","Medicine (Baltimore)","2021","2021/06/09","PMC8133100","","10.1097/MD.0000000000025813"
"34103975","Development and External Validation a Novel Inflammation-Based Score for Acute Kidney Injury and Prognosis in Intensive Care Unit Patients","Wan J, Zou G, He B, Zhang C, Zhu Y, Yin L, Lu Z.","Int J Gen Med. 2021 Jun 2;14:2215-2226. doi: 10.2147/IJGM.S311021. eCollection 2021.","Wan J","Int J Gen Med","2021","2021/06/09","PMC8180284","","10.2147/IJGM.S311021"
"34095304","Prognostic Value of Blood Urea Nitrogen/Creatinine Ratio for Septic Shock: An Analysis of the MIMIC-III Clinical Database","Han D, Zhang L, Zheng S, Xu F, Li C, Yang R, Ma W, Yin H, Lyu J.","Biomed Res Int. 2021 May 22;2021:5595042. doi: 10.1155/2021/5595042. eCollection 2021.","Han D","Biomed Res Int","2021","2021/06/07","PMC8164535","","10.1155/2021/5595042"
"34095265","Effects of Stress Hyperglycemia on Short-Term Prognosis of Patients Without Diabetes Mellitus in Coronary Care Unit","Zhang L, Wang Z, Xu F, Han D, Li S, Yin H, Lyu J.","Front Cardiovasc Med. 2021 May 19;8:683932. doi: 10.3389/fcvm.2021.683932. eCollection 2021.","Zhang L","Front Cardiovasc Med","2021","2021/06/07","PMC8169960","","10.3389/fcvm.2021.683932"
"34090351","Open science saves lives: lessons from the COVID-19 pandemic","Besançon L, Peiffer-Smadja N, Segalas C, Jiang H, Masuzzo P, Smout C, Billy E, Deforet M, Leyrat C.","BMC Med Res Methodol. 2021 Jun 5;21(1):117. doi: 10.1186/s12874-021-01304-y.","Besançon L","BMC Med Res Methodol","2021","2021/06/06","PMC8179078","","10.1186/s12874-021-01304-y"
"34078918","A deep database of medical abbreviations and acronyms for natural language processing","Grossman Liu L, Grossman RH, Mitchell EG, Weng C, Natarajan K, Hripcsak G, Vawdrey DK.","Sci Data. 2021 Jun 2;8(1):149. doi: 10.1038/s41597-021-00929-4.","Grossman Liu L","Sci Data","2021","2021/06/03","PMC8172575","","10.1038/s41597-021-00929-4"
"34055921","Heart Rate Fluctuation and Mortality in Critically Ill Myocardial Infarction Patients: A Retrospective Cohort Study","Guo Q, Li H, Ouyang H, Sun R, Wang J, Wu M, Pan Y, Wang J, Zhang Y.","Front Cardiovasc Med. 2021 May 14;8:577742. doi: 10.3389/fcvm.2021.577742. eCollection 2021.","Guo Q","Front Cardiovasc Med","2021","2021/05/31","PMC8160095","","10.3389/fcvm.2021.577742"
"34055833","Comparing COVID-19 and Influenza Presentation and Trajectory","Reiner Benaim A, Sobel JA, Almog R, Lugassy S, Ben Shabbat T, Johnson A, Eytan D, Behar JA.","Front Med (Lausanne). 2021 May 14;8:656405. doi: 10.3389/fmed.2021.656405. eCollection 2021.","Reiner Benaim A","Front Med (Lausanne)","2021","2021/05/31","PMC8160103","","10.3389/fmed.2021.656405"
"34045645","The association between four scoring systems and 30-day mortality among intensive care patients with sepsis: a cohort study","Hu T, Lv H, Jiang Y.","Sci Rep. 2021 May 27;11(1):11214. doi: 10.1038/s41598-021-90806-2.","Hu T","Sci Rep","2021","2021/05/28","PMC8159970","","10.1038/s41598-021-90806-2"
"34043699","Latent transition analysis of cardiac arrest patients treated in the intensive care unit","Xing L, Yao M, Goyal H, Hong Y, Zhang Z.","PLoS One. 2021 May 27;16(5):e0252318. doi: 10.1371/journal.pone.0252318. eCollection 2021.","Xing L","PLoS One","2021","2021/05/27","PMC8158944","","10.1371/journal.pone.0252318"
"34041461","Individualized Mechanical power-based ventilation strategy for acute respiratory failure formalized by finite mixture modeling and dynamic treatment regimen","Hong Y, Chen L, Pan Q, Ge H, Xing L, Zhang Z.","EClinicalMedicine. 2021 May 24;36:100898. doi: 10.1016/j.eclinm.2021.100898. eCollection 2021 Jun.","Hong Y","EClinicalMedicine","2021","2021/05/27","PMC8144670","","10.1016/j.eclinm.2021.100898"
"34037246","Association between the platelet-lymphocyte ratio and short-term mortality in patients with non-ST-segment elevation myocardial infarction","Meng Z, Yang J, Wu J, Zheng X, Zhao Y, He Y.","Clin Cardiol. 2021 Jul;44(7):994-1001. doi: 10.1002/clc.23648. Epub 2021 May 26.","Meng Z","Clin Cardiol","2021","2021/05/26","PMC8259151","","10.1002/clc.23648"
"34036298","Diagnostic Prediction with Sequence-of-sets Representation Learning for Clinical Events","Zhang T, Chen M, Bui AAT.","Artif Intell Med Conf Artif Intell Med (2005-). 2020 Aug;12299:348-358. doi: 10.1007/978-3-030-59137-3_31. Epub 2020 Sep 26.","Zhang T","Artif Intell Med Conf Artif Intell Med (2005-)","2020","2021/05/26","PMC8143801","NIHMS1698603","10.1007/978-3-030-59137-3_31"
"34036259","CREATE: A New Data Resource to Support Cardiac Precision Health","Lee S, Li B, Martin EA, D'Souza AG, Jiang J, Doktorchik C, Southern DA, Lee J, Wiebe N, Quan H, Eastwood CA.","CJC Open. 2020 Dec 27;3(5):639-645. doi: 10.1016/j.cjco.2020.12.019. eCollection 2021 May.","Lee S","CJC Open","2020","2021/05/26","PMC8134941","","10.1016/j.cjco.2020.12.019"
"34034539","Systemic immune-inflammation index as a promising predictor of mortality in patients with acute coronary syndrome: a real-world study","Su G, Zhang Y, Xiao R, Zhang T, Gong B.","J Int Med Res. 2021 May;49(5):3000605211016274. doi: 10.1177/03000605211016274.","Su G","J Int Med Res","2021","2021/05/26","PMC8161892","","10.1177/03000605211016274"
"34027520","Extracting Adverse Drug Event Information with Minimal Engineering","Miller T, Geva A, Dligach D.","Proc Conf. 2019 Jun;2019:22-27. doi: 10.18653/v1/w19-1903.","Miller T","Proc Conf","2019","2021/05/24","PMC8140592","NIHMS1035507","10.18653/v1/w19-1903"
"34025755","Predicting outcome in liver patients admitted to intensive care: A dual-centre non-specialist hospital external validation of the Liver injury and Failure evaluation score","de Sausmarez E, Crowest P, Fry S, Hodgson L.","J Intensive Care Soc. 2021 May;22(2):152-158. doi: 10.1177/1751143720924352. Epub 2020 May 8.","de Sausmarez E","J Intensive Care Soc","2021","2021/05/24","PMC8120575","","10.1177/1751143720924352"
"34017160","X-CAL: Explicit Calibration for Survival Analysis","Goldstein M, Han X, Puli A, Perotte AJ, Ranganath R.","Adv Neural Inf Process Syst. 2020 Dec;33:18296-18307.","Goldstein M","Adv Neural Inf Process Syst","2020","2021/05/21","PMC8132615","NIHMS1694581",""
"34017034","Med-BERT: pretrained contextualized embeddings on large-scale structured electronic health records for disease prediction","Rasmy L, Xiang Y, Xie Z, Tao C, Zhi D.","NPJ Digit Med. 2021 May 20;4(1):86. doi: 10.1038/s41746-021-00455-y.","Rasmy L","NPJ Digit Med","2021","2021/05/21","PMC8137882","","10.1038/s41746-021-00455-y"
"34014171","A Clinical Prediction Model to Predict Heparin Treatment Outcomes and Provide Dosage Recommendations: Development and Validation Study","Li D, Gao J, Hong N, Wang H, Su L, Liu C, He J, Jiang H, Wang Q, Long Y, Zhu W.","J Med Internet Res. 2021 May 20;23(5):e27118. doi: 10.2196/27118.","Li D","J Med Internet Res","2021","2021/05/20","PMC8176336","","10.2196/27118"
